"STATE_CODE","WELL_KID","OPERATOR_NAME","CURRENT_OPERATOR_NAME","LEASE_NAME","API","TOWNSHIP","TOWNSHIP_DIRECTION","RANGE","RANGE_DIRECTION","SECTION","LONGITUDE","LATITUDE","SPOT","BOXES","START_DEPTH","END_DEPTH","PHOTOS"
"Kansas","1044121326","WALTERS DRILLING CO., INC.","unavailable","TILLEY 3","15-135-19085","17","S","24","W","8","-100.0082241","38.5819448","   SW SW","0","","","NO"
"Kansas","1006104087","Palomino Petroleum, Inc.","Palomino Petroleum, Inc.","TILLEY 4","15-135-23824","17","S","24","W","8","-99.9932287","38.5847975","  SE NE SE","1","4350","4360","NO"
"Kansas","1006104174","PALOMINO PETROLEUM, INC.","Grand Mesa Operating Company","Tilley 5","15-135-23869","17","S","24","W","8","-99.9942549","38.5816929"," N2 S2 SE SE","1","4300","4318","NO"
"Kansas","1006098937","OKMAR OIL CO","unavailable","TILLEY 1","15-135-21084","17","S","24","W","9","-99.9897147","38.5821235","C   SW SW","1","4330","4335","NO"
"Kansas","1006097050","TILCO ET AL","unavailable","RUFENACHT 1","15-135-20090","17","S","24","W","9","-99.9851157","38.5858174","C   NE SW","4","4407","4425","NO"
"Kansas","1006098249","BEARDMORE OIL","unavailable","HORNING 1","15-135-20727","17","S","24","W","10","-99.9619718","38.5896244","C   SW NE","3","4444","4468","NO"
"Kansas","1006097411","BEARDMORE OIL","unavailable","UMMEL 4","15-135-20291","17","S","24","W","11","-99.9527818","38.5896647","C   SW NW","1","4480","4483","NO"
"Kansas","1006098135","BEARDMORE OIL","unavailable","UMMEL 5","15-135-20663","17","S","24","W","11","-99.9389279","38.5898823","C   SE NE","4","38","59","NO"
"Kansas","1006098949","Walters Drilling Co., Inc.","Walters Drilling Co., Inc.","Klitzke 1","15-135-21090","17","S","24","W","12","-99.9204016","38.5823107","  S2 SE SE","4","4483","4496","NO"
"Kansas","1006098845","WALTERS DRILLING CO.","Walters Drilling Co., Inc.","LYNCH 1","15-135-21037","17","S","24","W","13","-99.9203631","38.579194","   NE NE","5","4475","4495","NO"
"Kansas","1006098285","Beardmore Oil, Inc.","Elysium Energy, L.L.C.","Neyer B 2","15-135-20745","17","S","24","W","15","-99.95726","38.57524","   SE NE","6","4442","4501","NO"
"Kansas","1006098207","Beardmore Oil","Elysium Energy, L.L.C.","Neyer B 1","15-135-20706","17","S","24","W","15","-99.9618959","38.5789012","   NW NE","3","4423","4446","YES"
"Kansas","1006098551","ZORGER OIL CO.","unavailable","NOLL 1","15-135-20884","17","S","24","W","15","-99.9664362","38.5716426","C   NE SW","5","4484","4508","NO"
"Kansas","1006098347","STEWART BROS","unavailable","NOLL 1","15-135-20777","17","S","24","W","15","-99.9664749","38.5752682","C   SE NW","3","4465","4480","NO"
"Kansas","1006099691","WALTERS DRILLING CO., INC.","unavailable","ELMORE 2","15-135-21468","17","S","24","W","17","-100.0046689","38.5666606","  SW SE SW","1","4300","4310","NO"
"Kansas","1006099413","WALTERS DRILLING CO., INC.","unavailable","PHELPS 2","15-135-21326","17","S","24","W","17","-99.9948456","38.5713209"," E2 W2 NE SE","1","4370","4375","NO"
"Kansas","1006099289","WALTERS DRILLING CO.","unavailable","PHELPS 1","15-135-21262","17","S","24","W","17","-99.9989383","38.57127","C   NW SE","1","4335","4340","NO"
"Kansas","1043943796","Grand Mesa Operating Company","Grand Mesa Operating Company","Dickman 4","15-135-19063","17","S","24","W","17","-99.9993047","38.5784535","  SW NW NE","6","4455","4497","YES"
"Kansas","1001262948","WALTERS DRLG CO","unavailable","DICKMAN 5","15-135-70445","17","S","24","W","17","-100.0081887","38.5747806","C   SW NW","1","4342","4342","NO"
"Kansas","1001262945","WALTERS DRLG CO","Grand Mesa Operating Company","DICKMAN 2","15-135-27591","17","S","24","W","17","-100.0082041","38.578406","   NW NW","1","4350","4355","NO"
"Kansas","1002935970","WALTERS DRILLING CO.","Grand Mesa Operating Company","DICKMAN 1","15-135-00174","17","S","24","W","17","-100.0035866","38.5784634","   NE NW","1","4335","4345","NO"
"Kansas","1006098125","Palomino Petroleum, Inc.","Pintail Petroleum, Ltd.","SARGENT 1","15-135-20658","17","S","24","W","18","-100.0128151","38.5749228"," SW NE SE NE","1","4300","4318","NO"
"Kansas","1024021573","Lynn Watson","unavailable","Sargent ANDERSON ","","17","S","24","W","18","-100.0197408","38.5729638","    ","1","","0","NO"
"Kansas","1024021844","PETROVENTURES INC","unavailable","BOWERS B-2","","17","S","26","W","5","-100.220604","38.603138","    ","16","4014","4566","NO"
"Kansas","1006140436","Anadarko Production Co.","unavailable","FRICK 'A' 1","15-171-20262","17","S","33","W","35","-100.9426093","38.533033","    NW","28","4698","4777","NO"
"Kansas","1006170125","HS Resources, Inc.","HS Resources, Inc.","HSR Lindberg 4-36","15-203-20109","17","S","37","W","36","-101.36517","38.5376875","   NW NW","44","2792","2912","NO"
"Kansas","1046842670","Kansas Geological Survey","unavailable","M6 ","","18","S","3","W","31","-97.6948179","38.4471003"," NE SE NE NW","12","3.42","110.42","NO"
"Kansas","1046842669","Kansas Geological Survey","unavailable","M4 ","","18","S","4","W","27","-97.7452783","38.4499334"," SE SE SW SE","11","9.5","109.5","NO"
"Kansas","1006119497","ASSOCIATED PET CONSLTNT","Daystar Petroleum, Inc.","OLANDER 1","15-159-20682","18","S","6","W","29","-98.0049938","38.4585433","   SW NE","2","3072","3086","NO"
"Kansas","1006119116","ASPEN DRLG","unavailable","HODGSON 'A' 1","15-159-20478","18","S","6","W","30","-98.0188608","38.4604601","  E2 E2 NE","22","1061","1216","NO"
"Kansas","1029101512","Coronado Oil and Gas, Inc.","Daystar Petroleum, Inc.","Janssen 'A' 9","15-159-22414","18","S","7","W","2","-98.0704235","38.5102076","  NW SW SW","21","3195","3251.5","NO"
"Kansas","1001284583","EMPIRE OIL & REFG CO","unavailable","PROCHANSKA 1","15-159-06226","18","S","7","W","31","-98.1350956","38.4413361","  NW NW SE","1","3228","3244","NO"
"Kansas","1001284587","PHILLIPS PETR CORP","unavailable","BOLTON 1","15-159-06230","18","S","7","W","31","-98.135354","38.4431487","  SW SW NE","3","3231","3228","NO"
"Kansas","1002940682","CONTINENTAL OIL","unavailable","J. POWELL 8","15-159-03384","18","S","7","W","31","-98.1420352","38.4449776","  NE SW NW","4","3214","3229","NO"
"Kansas","1006460871","EMPIRE OIL & REFINING CO.","unavailable","JANSSEN 'A' 8","15-159-06249","18","S","8","W","3","-98.1998705","38.5215634","  NW NW NW","1","","0","NO"
"Kansas","1001280736","SHELL OIL CO","Pauley Oil","E. ZAJIC 1","15-159-01844","18","S","8","W","13","-98.1536663","38.4921563","  NW NW NE","4","3162","3225","NO"
"Kansas","1002940650","JADE RESOURCES","unavailable","SAM AINSWORTH 11","15-159-19029-0002","18","S","8","W","25","-98.151197","38.457674","  SE SW NE","84","2751","3157","NO"
"Kansas","1001280816","CONTINENTAL OIL CO","Scheck Oil Operation","J. R. LANSING 'A' 10","15-159-01934","18","S","8","W","25","-98.1558942","38.4522777","  NE SE SW","27","23","3195.5","NO"
"Kansas","1001284936","CONTINENTAL OIL CO","unavailable","J. JONES 5","15-159-35206","18","S","8","W","36","-98.1512549","38.4467754","C  SE NW NE","2","3157","3164","NO"
"Kansas","1001284713","CONTINENTAL OIL CO","unavailable","E. W. ROOT 4","15-159-06362","18","S","8","W","36","-98.1466454","38.4485805","  NE NE NE","12","3166","3216","NO"
"Kansas","1002940550","MERCURY DLG","unavailable","PLOOG 1","15-159-00695","18","S","9","W","5","-98.3482872","38.5209169","  NW NW SW","1","3230","3233","NO"
"Kansas","1002940296","HINKLE OIL","unavailable","KITCHEN 1","15-159-00459","18","S","9","W","11","-98.2833756","38.5056852","  W2 NW NE","1","3316","3324","NO"
"Kansas","1006119146","NATIONAL COOP REFINERY","unavailable","TR 1 STATZ-SCHRODER 9","15-159-20495","18","S","9","W","11","-98.2879944","38.506565","  NW NE NW","4","3252","3280","NO"
"Kansas","1031881806","Larson Operating Co.","RJM Company","Skiles 1-28","15-159-22437","18","S","9","W","28","-98.3148968","38.4532618","  SW NE SE","1","1100","3450","NO"
"Kansas","1002940628","SHELL OIL ETAL","unavailable","PLOOG 2","15-159-01482","18","S","9","W","33","-98.3138268","38.438522","   E2 SE","4","3247","3272","NO"
"Kansas","1001284777","Community Oil","unavailable","Haxton 'A' 3","15-159-70727","18","S","9","W","33","-98.3237014","38.4457083","C   E2 NW","1","3253","3259","NO"
"Kansas","1001284776","Community Oil","unavailable","Haxton 'A' 2","15-159-06426","18","S","9","W","33","-98.3260349","38.4438799","   S2 NW","1","3254","3259","NO"
"Kansas","1001284778","SHELL PETR CO","unavailable","PLOOG 3","15-159-06428","18","S","9","W","33","-98.3238153","38.4384558","  E2 E2 SW","3","3177","3213","NO"
